0,1,2,3,4,5,6,7,8,9,10,11
11.328,3.83,1.0,3.23666666666666,4.255,5.97,1.0,2.60666666666666,1.0,5.04,4.26,4.08833333333333
11.273563495592342,4.00677204817757,0.975400774884331,3.299525780615313,4.195810895469108,6.006042256758147,0.9246262836574578,2.5997755737808705,0.8745979356997562,5.141440433222023,4.343361515173345,4.135306954294138
11.274725973472126,3.8741625430783464,1.0475413748302242,3.2959442290628562,4.3111323925343585,6.064708233989798,1.0339226668053523,2.796518341063236,1.1533010313475687,4.946916918005829,4.184800141513104,3.9218630209846026
11.19621772572205,3.821199953036728,0.9306087691378446,3.09414510020571,4.291695677650893,6.240756928665068,0.9112589864121434,2.585884537178956,0.8445705616691896,5.150653484490676,4.328217025812552,4.171399176778315
11.17623638630014,3.9372773985608793,1.0544604202124412,3.1927837938700714,4.185347682053797,6.0929718483840105,0.9987541078187276,2.3652588365902294,0.957915445970229,5.000886574247561,4.2772362133549855,4.248549099099939
11.505464082764517,3.922364312700028,0.9315433789304695,3.1190650206964263,4.370616069587945,5.990323184388368,0.9519888640058805,2.569798258173215,0.8755442341101694,4.997729154868447,4.131919561287285,4.345767753311805
11.254595806960175,3.7714178270121526,1.1122109953609456,3.2909802347138277,4.1652196202723735,6.08101034957683,1.1228071161733824,2.565654364431045,0.8535631379409282,5.225593097426033,4.322442155918591,4.219181586092876
11.508403749433047,3.918419376236228,0.8931899373196303,3.125222985595337,4.149716666274288,5.96565303900687,1.1084814615319423,2.4617964114967728,1.1348099990085212,4.993369374452518,4.301190997756108,4.147572988264508
11.253304018351521,3.7260087010428067,0.7424417096253977,3.262865820496901,4.367512103299196,6.0352781384255945,0.9285340917099665,2.629578182745801,0.9716790756603673,5.1181909351163695,4.335790935660529,4.056576474616493
11.215903916150188,3.9460418812120026,1.065451152608199,3.3570665545216065,4.276054556131598,5.9418231884038875,0.9789437705647921,2.5741367756538045,1.0744649704727192,5.141971856861168,4.409233221608828,4.0852383808424015
11.355570379763947,3.9929104102258277,0.9621010767532845,3.1462704663104097,4.289163291742246,6.1152898930027595,1.032294021248331,2.52794347051786,0.9972291268545368,5.1292239939026665,4.194253506179169,4.2629106618003085
11.282849920599174,3.824175032732463,1.2678567634299531,3.3789101498222816,4.176101943167133,5.984008415112669,1.0535599465257426,2.5363763475352443,1.058259990220218,5.037292922632611,4.300049551937885,4.174252610695661
11.109517942428353,3.9708089760166176,1.0453666902109502,3.216575017955474,4.1461605301034306,5.937361098809873,1.1612334401065907,2.423645420966101,1.1420759404845886,5.029732491615213,4.30283990372152,4.074153435213969
11.320560663839307,3.787254480372602,1.0810822673803586,3.207868823610653,4.2195429424929305,5.97036653543777,0.9842293580700481,2.4857357557464645,1.1233020473196804,5.011519535450587,4.244334385827064,4.220721229412629
11.414569065731124,3.8147568944560395,0.9229733171361094,3.284042896204415,4.189381777749289,6.072725663678053,1.111983389190608,2.5881001090280193,0.8381425431117345,4.992689129417622,4.072940632496915,4.087941665506876
11.352217238676431,3.84415297174478,0.868942921026701,3.206681931587056,4.316101308742644,5.7963988824201875,1.0846777319184913,2.759738915454608,1.0141239600890841,5.1758883320689035,4.254325344039723,4.063001549020402
11.335958538559279,3.9049507184662615,1.0113783477861173,3.2582670936811473,4.314166101328016,5.905504146784213,1.0527535566773725,2.570534297224469,0.927361835173997,5.026363323771952,4.30939543533656,3.8479328682782232
11.434308231513251,3.7024833114176,1.0352941222449838,3.2095368455773388,4.21417771245599,6.021731319976744,1.11378688641422,2.662393819408959,1.0407539966384929,4.989437128933166,4.354108259003184,4.166951249770254
11.185591844040031,3.959634881365951,0.9741666635722257,3.234855488924859,4.241723972245979,6.089572345702985,1.106330892036715,2.678518251264122,1.1352739321818912,4.969427097761392,4.221369115728351,4.246146869861436
11.341059910441686,3.8007651120661565,1.0053205260549316,3.2077300205101875,4.2086988095904925,5.947307269544198,0.8066985900090489,2.522793048606885,1.026871578425992,5.160236516010932,4.5059271718888,4.082811557432815
11.377100329745385,3.918312139235734,1.1106172120761377,3.1727452020061597,4.298922580390246,5.967721868074263,0.908618864879772,2.570798668408194,0.8777210576078803,4.869503513142875,4.222831348596114,3.99894728349289
11.217979871006182,3.844124185437742,0.914018909029249,3.2654629788937433,4.244589202673013,5.877161890745475,1.1476103299851028,2.6403086862965215,0.8529870048412916,4.852473924331795,4.07861412472761,4.117087882601027
11.400327066978127,3.8035079238260234,0.9883310519299628,3.3224740682939338,4.266391322221185,5.941202093897558,0.9233067868034315,2.5829057532368673,1.0767105484279416,5.129774464889074,4.449667340957404,4.010603643003214
11.322523247006712,3.7920827221907834,1.1530282831812841,3.3376529047930408,4.2486894699427715,6.12490322280466,1.0133479319204697,2.632537607558272,0.9174927322977864,5.014359399676742,4.174457386665057,4.129948701496168
11.157825165811635,3.788785768985182,0.8932379927388757,3.3646862525061,4.350427013905932,5.905450095024127,0.7418284015169494,2.486789388738121,0.8879623245343277,4.905629972302388,4.312120118614528,4.064256486326231
11.270441646003468,3.863333713171739,0.9798129017235613,3.068280289618717,4.513829856014232,6.024708793112719,0.9742176625119008,2.3654662410110507,0.9807955566308847,5.039803672975359,4.093815860972134,4.157795348914242
11.359264471415356,3.75180157316018,1.0956443442679618,3.411348592292724,4.192682469274831,5.877258813310769,0.889550482132914,2.366867454024974,0.9783551457021994,5.060719846348825,4.088901030665431,3.9308777384958207
